file,h1_count,h2_count,word_count,has_internal_links,has_faqs,issue_count,severity,issues_summary
app/green-contractor-certifications-in-commercial-construction/page.tsx,1,9,1175,Yes,Yes,0,NONE,
app/disaster-recovery-tampa/page.tsx,1,11,1189,Yes,Yes,0,NONE,
app/insurance/mold-remediation/page.tsx,1,4,1201,Yes,Yes,0,NONE,
app/historic-restoration-brandon/page.tsx,1,9,1205,No,Yes,1,MEDIUM,no_internal_links
app/construction-florida-leading-way-leed-certification/page.tsx,1,11,1207,Yes,Yes,0,NONE,
app/upgrade-commercial-sprinklers-during-renovation/page.tsx,1,9,1215,Yes,Yes,0,NONE,
app/condo-structural-reserve-study-repairs/page.tsx,1,6,1220,Yes,Yes,0,NONE,
app/key-signs-your-commercial-remodel-needs/page.tsx,1,8,1220,Yes,Yes,0,NONE,
app/commercial-construction-stages-in-florida/page.tsx,1,8,1221,Yes,No,1,LOW,no_faqs
app/stylish-balcony-railing-designs-for-your-outdoor-space/page.tsx,1,9,1223,Yes,Yes,0,NONE,
app/unlocking-the-power-of-sustainable-construction/page.tsx,1,8,1224,Yes,Yes,0,NONE,
app/tampa-commercial-construction-market-analysis/page.tsx,1,10,1255,Yes,Yes,0,NONE,
app/disaster-recovery-clearwater/page.tsx,1,11,1264,Yes,Yes,0,NONE,
app/balcony-reconstruction-clearwater/page.tsx,1,9,1265,Yes,Yes,0,NONE,
app/commercial-roofing-services-in-tampa/page.tsx,1,7,1268,Yes,Yes,0,NONE,
app/sustainable-urban-development-in-tampa/page.tsx,1,11,1280,Yes,Yes,0,NONE,
app/tampa-commercial-construction-safety-standards/page.tsx,1,9,1282,Yes,Yes,0,NONE,
app/multi-family-construction-bradenton/page.tsx,1,9,1288,No,Yes,1,MEDIUM,no_internal_links
app/commercial-construction-st-petersburg/page.tsx,1,10,1296,Yes,Yes,0,NONE,
app/disaster-recovery-st-petersburg/page.tsx,1,11,1302,Yes,Yes,0,NONE,
app/maximize-savings-on-commercial-renovation/page.tsx,1,9,1311,Yes,Yes,0,NONE,
app/mastering-commercial-construction-design-in-florida/page.tsx,1,10,1313,Yes,Yes,0,NONE,
app/skilled-project-managers-for-florida-commercial-construction/page.tsx,1,9,1320,Yes,Yes,0,NONE,
app/energy-efficiency-in-historic-restoration-in-tampa/page.tsx,1,9,1332,Yes,Yes,0,NONE,
app/commercial-renovation-secrets-from-floridas-top-contractors/page.tsx,1,10,1342,Yes,Yes,0,NONE,
app/choosing-the-perfect-location-for-commercial-construction/page.tsx,1,8,1347,Yes,Yes,0,NONE,
app/historic-restoration-sarasota/page.tsx,1,9,1348,No,Yes,1,MEDIUM,no_internal_links
app/tampa-historic-home-restoration-guidelines/page.tsx,1,7,1350,Yes,Yes,0,NONE,
app/the-crucial-importance-of-customer-satisfaction-in-florida-commercial-construction/page.tsx,1,9,1351,Yes,Yes,0,NONE,
app/top-commercial-construction-in-florida/page.tsx,1,11,1358,Yes,No,1,LOW,no_faqs
app/your-top-choice-for-commercial-construction-in-tampa/page.tsx,1,10,1361,Yes,Yes,0,NONE,
app/historic-restoration-lakeland/page.tsx,1,9,1370,No,Yes,1,MEDIUM,no_internal_links
app/tampa-historic-restoration-workshops-and-training/page.tsx,1,8,1372,Yes,Yes,0,NONE,
app/is-your-commercial-building-remodel-ready/page.tsx,1,11,1374,Yes,Yes,0,NONE,
app/subcontractors-in-florida-commercial-construction/page.tsx,1,10,1375,Yes,Yes,0,NONE,
app/advanced-building-materials-in-tampa/page.tsx,1,11,1379,Yes,Yes,0,NONE,
app/historic-restoration-clearwater/page.tsx,1,9,1379,No,Yes,1,MEDIUM,no_internal_links
app/tampa-custom-home-builders-with-artistic-flair/page.tsx,1,10,1381,Yes,Yes,0,NONE,
app/zero-net-energy-boosting-commercial-construction/page.tsx,1,10,1389,Yes,Yes,0,NONE,
app/demystifying-commercial-construction-insurance-in-florida/page.tsx,1,10,1390,Yes,Yes,0,NONE,
app/top-commercial-construction-trends-in-tampa/page.tsx,1,11,1392,Yes,No,1,LOW,no_faqs
app/tampa-custom-homes-with-unique-facades/page.tsx,1,10,1400,Yes,Yes,0,NONE,
app/hiring-commercial-contractors-in-tampa/page.tsx,1,12,1407,Yes,Yes,0,NONE,
app/tampa-luxury-custom-home-building-services/page.tsx,1,10,1410,Yes,Yes,0,NONE,
app/post-construction-process-for-commercial-construction/page.tsx,1,11,1418,Yes,Yes,0,NONE,
app/building-strong-communities-through-community-outreach/page.tsx,1,12,1426,Yes,Yes,0,NONE,
app/custom-home-theaters-and-entertainment-spaces-in-tampa/page.tsx,1,10,1427,Yes,Yes,0,NONE,
app/commercial-construction-loans-in-tampa/page.tsx,1,10,1432,Yes,Yes,0,NONE,
app/insurance-restoration-sarasota/page.tsx,1,8,1438,No,Yes,1,MEDIUM,no_internal_links
app/sustainable-commercial-construction-in-tampa-2/page.tsx,1,10,1438,Yes,Yes,0,NONE,
app/top-commercial-contractor-with-quality-control/page.tsx,1,12,1440,Yes,No,1,LOW,no_faqs
app/custom-home-wine-cellars-in-tampa/page.tsx,1,10,1441,Yes,Yes,0,NONE,
app/tampa-commercial-construction-bidding-process/page.tsx,1,10,1445,Yes,Yes,0,NONE,
app/preserving-tampas-cultural-heritage-through-restoration/page.tsx,1,8,1453,Yes,Yes,0,NONE,
app/tampas-historic-restoration-zoning-laws/page.tsx,1,8,1455,Yes,Yes,0,NONE,
app/tampas-guidelines-for-historic-roofs-restoration/page.tsx,1,8,1458,Yes,Yes,0,NONE,
app/high-end-home-construction-in-tampa/page.tsx,1,11,1461,Yes,Yes,0,NONE,
app/tampa-historic-restoration-permits-and-regulations/page.tsx,1,8,1461,Yes,Yes,0,NONE,
app/tampas-commercial-construction-laws/page.tsx,1,11,1463,Yes,No,1,LOW,no_faqs
app/tampa-custom-homes-with-luxury-bathrooms/page.tsx,1,10,1464,Yes,Yes,0,NONE,
app/historic-restoration-st-petersburg/page.tsx,1,13,1473,Yes,Yes,0,NONE,
app/tampas-historic-districts-restoration-rules/page.tsx,1,8,1473,Yes,Yes,0,NONE,
app/condo-remediation-sarasota/page.tsx,1,11,1474,Yes,Yes,0,NONE,
app/building-tampa-homes-with-personalized-office-spaces/page.tsx,1,11,1488,Yes,Yes,0,NONE,
app/eco-friendly-commercial-construction-in-tampa/page.tsx,1,10,1490,Yes,Yes,0,NONE,
app/tips-for-choosing-a-commercial-contractor-in-tampa/page.tsx,1,9,1514,Yes,Yes,0,NONE,
app/tampa-historic-window-restoration-services/page.tsx,1,8,1521,Yes,Yes,0,NONE,
app/the-top-causes-of-construction-delays-in-florida/page.tsx,1,10,1536,Yes,Yes,0,NONE,
app/historic-building-preservation-in-tampa/page.tsx,1,9,1537,Yes,Yes,0,NONE,
app/sustainable-building-materials-in-commercial-construction/page.tsx,1,9,1539,Yes,Yes,0,NONE,
app/tampa-commercial-construction-companies/page.tsx,1,11,1539,Yes,Yes,0,NONE,
app/tampa-custom-home-landscaping-solutions/page.tsx,1,10,1541,Yes,Yes,0,NONE,
app/designing-your-dream-home-in-tampa/page.tsx,1,11,1543,Yes,Yes,0,NONE,
app/factors-influencing-commercial-construction-project-timeline/page.tsx,1,7,1544,Yes,No,1,LOW,no_faqs
app/common-construction-mistakes-to-avoid-for-commercial-project/page.tsx,1,11,1550,Yes,Yes,0,NONE,
app/benefits-of-sustainable-materials-in-commercial-construction/page.tsx,1,11,1574,Yes,Yes,0,NONE,
app/commercial-construction-vs-remodeling-and-renovation-in-florida/page.tsx,1,11,1578,Yes,Yes,0,NONE,
app/sustainable-construction-trends-in-florida/page.tsx,1,13,1582,Yes,Yes,0,NONE,
app/materials-for-historic-restoration-in-tampa/page.tsx,1,8,1586,Yes,Yes,0,NONE,
app/customized-outdoor-sports-facilities-in-tampa-homes/page.tsx,1,11,1592,Yes,Yes,0,NONE,
app/top-commercial-construction-trends/page.tsx,1,12,1593,Yes,No,1,LOW,no_faqs
app/secure-custom-home-construction-in-tampa/page.tsx,1,11,1595,Yes,Yes,0,NONE,
app/building-multi-generational-homes-in-tampa/page.tsx,1,11,1606,Yes,Yes,0,NONE,
app/tampa-custom-homes-with-green-building-practices/page.tsx,1,10,1608,Yes,Yes,0,NONE,
app/licensed-contractors-for-commercial-construction-in-florida/page.tsx,1,10,1616,Yes,Yes,0,NONE,
app/tampa-custom-outdoor-living-spaces/page.tsx,1,11,1618,Yes,Yes,0,NONE,
app/impact-of-climate-on-historic-restoration-in-tampa/page.tsx,1,9,1619,Yes,Yes,0,NONE,
app/smart-home-integration-in-tampa-custom-homes-2/page.tsx,1,11,1630,Yes,Yes,0,NONE,
app/crafting-custom-home-libraries-in-tampa/page.tsx,1,10,1637,Yes,Yes,0,NONE,
app/tampa-homes-with-custom-art-studios/page.tsx,1,11,1639,Yes,Yes,0,NONE,
app/condo-remediation-st-petersburg/page.tsx,1,10,1642,Yes,Yes,0,NONE,
app/impacts-of-technology-on-historic-restoration-in-tampa/page.tsx,1,9,1656,Yes,Yes,0,NONE,
app/spacious-family-homes-construction-in-tampa/page.tsx,1,11,1656,Yes,Yes,0,NONE,
app/legal-aspects-of-insurance-restoration-in-tampa/page.tsx,1,10,1657,Yes,Yes,0,NONE,
app/waterfront-custom-homes-in-tampa/page.tsx,1,10,1664,Yes,Yes,0,NONE,
app/luxury-commercial-construction-in-tampa/page.tsx,1,10,1665,Yes,No,1,LOW,no_faqs
app/tampa-commercial-construction-job-opportunities/page.tsx,1,9,1679,Yes,No,1,LOW,no_faqs
app/gourmet-kitchen-design-in-tampa/page.tsx,1,13,1680,Yes,Yes,0,NONE,
app/the-stages-of-construction-project-management/page.tsx,1,8,1680,Yes,Yes,0,NONE,
app/pet-friendly-home-designs-in-tampa/page.tsx,1,12,1683,Yes,Yes,0,NONE,
app/tampa-commercial-property-disaster-recovery-services/page.tsx,1,13,1687,Yes,No,1,LOW,no_faqs
app/funding-and-grants-for-historic-restoration-in-tampa/page.tsx,1,9,1693,Yes,Yes,0,NONE,
app/tampas-historical-societies-and-restoration-efforts/page.tsx,1,9,1708,Yes,Yes,0,NONE,
app/condo-remediation-brandon/page.tsx,1,10,1712,Yes,Yes,0,NONE,
app/key-factors-for-choosing-the-top-commercial-contractor-in-tampa/page.tsx,1,11,1724,Yes,Yes,0,NONE,
app/leading-commercial-contractors-in-tampas/page.tsx,1,9,1740,Yes,No,1,LOW,no_faqs
app/creating-unique-bedrooms-in-tampa-custom-homes/page.tsx,1,11,1744,Yes,Yes,0,NONE,
app/insurance-restoration-tampa/page.tsx,1,10,1757,Yes,Yes,0,NONE,
app/challenges-in-historic-restoration-projects-in-tampa/page.tsx,1,9,1764,Yes,Yes,0,NONE,
app/unlocking-commercial-construction-permits/page.tsx,1,10,1766,Yes,No,1,LOW,no_faqs
app/energy-efficient-custom-homes-in-tampa/page.tsx,1,11,1769,Yes,Yes,0,NONE,
app/climate-resilient-custom-homes-in-tampa/page.tsx,1,11,1772,Yes,Yes,0,NONE,
app/historical-accuracy-in-tampa-restoration/page.tsx,1,8,1784,Yes,Yes,0,NONE,
app/commercial-construction-technology-in-tampa/page.tsx,1,13,1790,Yes,Yes,0,NONE,
app/key-benefits-of-choosing-a-local-general-contractor-in-tampa/page.tsx,1,11,1796,Yes,Yes,0,NONE,
app/eco-friendly-historic-restoration-techniques-in-tampa/page.tsx,1,10,1798,Yes,Yes,0,NONE,
app/commercial-construction-questions-answered/page.tsx,1,8,1808,Yes,Yes,0,NONE,
app/key-questions-for-floridas-top-commercial-contractor/page.tsx,1,10,1811,Yes,Yes,0,NONE,
app/historic-restoration-projects-in-tampa/page.tsx,1,8,1819,Yes,No,1,LOW,no_faqs
app/condo-remediation-ruskin/page.tsx,1,12,1833,Yes,Yes,0,NONE,
app/insurance-restoration-brandon/page.tsx,1,11,1834,No,Yes,1,MEDIUM,no_internal_links
app/insurance-restoration-st-petersburg/page.tsx,1,11,1838,Yes,Yes,0,NONE,
app/balcony-waterproofing-for-long-lasting-protection/page.tsx,1,13,1850,Yes,Yes,0,NONE,
app/tampa-water-damage-restoration-services-post-flooding/page.tsx,1,15,1963,Yes,No,1,LOW,no_faqs
app/tampa-disaster-damage-assessment-services/page.tsx,1,14,1977,Yes,No,1,LOW,no_faqs
app/condo-remediation-clearwater/page.tsx,1,11,2003,Yes,Yes,0,NONE,
app/tips-for-negotiating-property-purchases-in-florida/page.tsx,1,12,2036,Yes,Yes,0,NONE,
app/water-damage-mitigation-in-tampa/page.tsx,1,16,2069,Yes,No,1,LOW,no_faqs
app/insurance-restoration-clearwater/page.tsx,1,10,2074,Yes,Yes,0,NONE,
app/condo-remediation-bradenton/page.tsx,1,11,2118,Yes,Yes,0,NONE,
app/integrating-modern-amenities-in-tampas-historic-homes/page.tsx,1,9,2137,Yes,No,1,LOW,no_faqs
app/mold-remediation-services-in-tampa-after-flooding/page.tsx,1,15,2169,Yes,No,1,LOW,no_faqs
app/effective-balcony-maintenance-tips/page.tsx,1,15,2177,Yes,Yes,0,NONE,
app/condo-remediation-tampa/page.tsx,1,11,2211,Yes,Yes,0,NONE,
app/tips-for-parking-lot-maintenance-in-tampa/page.tsx,1,12,2230,Yes,Yes,0,NONE,
app/insurance-restoration-bradenton/page.tsx,1,9,2264,No,Yes,1,MEDIUM,no_internal_links
app/affordable-commercial-construction-in-tampa/page.tsx,1,15,2390,Yes,Yes,0,NONE,
app/benefits-of-design-build-construction-for-commercial-project/page.tsx,1,15,2415,Yes,No,1,LOW,no_faqs
app/water-damage-restoration-insurance-claims-in-tampa/page.tsx,1,15,2426,Yes,No,1,LOW,no_faqs
app/the-essential-role-of-florida-construction-specialists/page.tsx,1,15,2446,Yes,Yes,0,NONE,
app/expert-witness/page.tsx,1,12,2465,Yes,Yes,0,NONE,
app/top-commercial-modular-construction-in-tampa/page.tsx,1,13,2472,Yes,Yes,0,NONE,
app/exterior-waterproofing-solution-for-a-dry-and-protected-home/page.tsx,1,18,2523,Yes,Yes,0,NONE,
app/enhancing-commercial-property-value/page.tsx,1,14,2530,Yes,Yes,0,NONE,
app/historic-restoration-preservation/page.tsx,1,14,2530,Yes,Yes,0,NONE,
app/custom-home-accessibility-features-in-tampa/page.tsx,1,18,2574,Yes,Yes,0,NONE,
app/condo-remediation-lakeland/page.tsx,1,13,2577,Yes,Yes,0,NONE,
app/foundation-restoration-services-in-tampa-after-flooding/page.tsx,1,12,2618,Yes,No,1,LOW,no_faqs
app/insurance-restoration-ruskin/page.tsx,1,11,2665,No,Yes,1,MEDIUM,no_internal_links
app/tenant-improvement-contractors-tampa/page.tsx,1,20,2704,Yes,Yes,0,NONE,
app/discover-the-best-balcony-decking-options-for-outdoor-spaces/page.tsx,1,19,2731,Yes,Yes,0,NONE,
app/the-impact-of-steel-and-aluminum-tariffs-on-construction/page.tsx,1,15,2800,Yes,No,1,LOW,no_faqs
app/balcony-restoration-services/page.tsx,1,22,2822,Yes,Yes,0,NONE,
app/claims-negotiation-for-property-damage-in-tampa/page.tsx,1,15,2828,Yes,No,1,LOW,no_faqs
app/expert-balcony-construction-guidelines-for-optimal-results/page.tsx,1,19,2869,Yes,Yes,0,NONE,
app/hurricane-damage-repair-services-in-tampa/page.tsx,1,9,2870,Yes,No,1,LOW,no_faqs
app/effective-exterior-waterproofing-methods-for-your-property/page.tsx,1,20,2884,Yes,Yes,0,NONE,
app/the-preferred-commercial-general-contractors-in-tampa/page.tsx,1,17,2907,Yes,Yes,0,NONE,
app/custom-home-interior-design-services-in-tampa/page.tsx,1,20,2967,Yes,Yes,0,NONE,
app/tips-for-commercial-renovation-in-florida/page.tsx,1,16,3016,Yes,Yes,0,NONE,
app/building-hurricane-safe-structures-florida/page.tsx,1,12,3019,Yes,Yes,0,NONE,
app/commercial-construction-budgeting-tips-for-florida-specialists/page.tsx,1,16,3027,Yes,Yes,0,NONE,
app/guide-to-waterproofing-solutions-for-basements/page.tsx,1,20,3078,Yes,Yes,0,NONE,
app/fire-damage-restoration-and-insurance-in-tampa/page.tsx,1,12,3087,Yes,Yes,0,NONE,
app/tampas-custom-family-home-builders/page.tsx,1,22,3091,Yes,Yes,0,NONE,
app/cost-of-historic-restoration-in-tampa/page.tsx,1,16,3093,Yes,Yes,0,NONE,
app/avoid-commercial-construction-delays-in-florida/page.tsx,1,11,3099,Yes,No,1,LOW,no_faqs
app/contractors-role-in-tampa-insurance-restoration/page.tsx,1,22,3119,Yes,Yes,0,NONE,
app/trends-and-future-of-commercial-construction-in-tampa/page.tsx,1,15,3130,Yes,Yes,0,NONE,
app/condo-milestone-inspection-remediation-tampa/page.tsx,1,13,3141,Yes,Yes,0,NONE,
app/the-essential-duties-of-a-construction-manager-in-florida/page.tsx,1,20,3171,Yes,Yes,0,NONE,
app/color-palettes-for-historic-buildings-in-tampa/page.tsx,1,15,3177,Yes,Yes,0,NONE,
app/insurance-restoration-lakeland/page.tsx,1,12,3255,No,Yes,1,MEDIUM,no_internal_links
app/choosing-materials-for-commercial-construction-in-tampa/page.tsx,1,17,3277,Yes,Yes,0,NONE,
app/commercial-construction-regulations-in-tampa/page.tsx,1,13,3316,Yes,Yes,0,NONE,
app/disaster-recovery-insurance-restoration/page.tsx,1,18,3333,Yes,Yes,0,NONE,
app/the-role-of-a-construction-manager/page.tsx,1,17,3349,Yes,Yes,0,NONE,
app/how-technology-is-revolutionizing-the-construction-process/page.tsx,1,14,3444,Yes,Yes,0,NONE,
app/commercial/condo-remediation/page.tsx,1,13,3454,Yes,Yes,0,NONE,
app/efficient-site-planning-for-commercial-construction-in-florida/page.tsx,1,21,3465,Yes,Yes,0,NONE,
app/commercial-construction-delays/page.tsx,1,16,3491,Yes,No,1,LOW,no_faqs
app/top-bonded-insured-commercial-contractor-in-tampa/page.tsx,1,17,3531,Yes,Yes,0,NONE,
app/architectural-styles-in-tampas-historic-restoration/page.tsx,1,18,3547,Yes,Yes,0,NONE,
app/the-key-traits-of-top-commercial-contractors-in-tampa/page.tsx,1,23,3557,Yes,Yes,0,NONE,
app/waterproofing-commercial-contractors/page.tsx,1,23,3630,Yes,Yes,0,NONE,
app/choose-between-general-contractor-and-construction-manager/page.tsx,1,19,3643,Yes,Yes,0,NONE,
app/eco-friendly-custom-homes-in-tampa/page.tsx,1,18,3695,Yes,Yes,0,NONE,
app/church-renovation-tips-from-top-commercial-contractor/page.tsx,1,20,3715,Yes,Yes,0,NONE,
app/environmental-considerations-in-tampa-insurance-restoration/page.tsx,1,19,3751,Yes,Yes,0,NONE,
app/top-balcony-flooring-materials-for-style-durability/page.tsx,1,25,3817,Yes,Yes,0,NONE,
app/adaptive-reuse-of-historic-buildings-in-tampa/page.tsx,1,18,3835,Yes,Yes,0,NONE,
app/ultimate-waterproofing-guide-foundations/page.tsx,1,25,3848,Yes,Yes,0,NONE,
app/commercial-buildings-facade-renovations/page.tsx,1,20,3985,Yes,Yes,0,NONE,
app/waterproofing-solutions-for-homes-the-ultimate-guide/page.tsx,1,24,4140,Yes,Yes,0,NONE,
app/build-a-successful-future-in-construction-management/page.tsx,1,21,4279,Yes,Yes,0,NONE,
app/historic-building-structural-assessment-in-tampa/page.tsx,1,18,4300,Yes,Yes,0,NONE,
app/historic-masonry-restoration-techniques-in-tampa/page.tsx,1,15,4311,Yes,Yes,0,NONE,
app/custom-commercial-construction-solutions-in-tampa/page.tsx,1,18,4384,Yes,No,1,LOW,no_faqs
app/exterior-waterproofing/page.tsx,1,13,4434,No,Yes,1,MEDIUM,no_internal_links
app/historic-plaster-repair-techniques-in-tampa/page.tsx,1,15,4596,Yes,No,1,LOW,no_faqs
app/building-plans-for-businesses-florida-construction-specialists/page.tsx,1,22,4858,Yes,No,1,LOW,no_faqs
app/choosing-a-builder-expert-commercial-construction-in-tampa/page.tsx,1,21,4907,Yes,No,1,LOW,no_faqs
app/commercial-residential-construction-in-florida/page.tsx,1,19,4968,Yes,No,1,LOW,no_faqs
app/historical-commercial-construction-in-tampa/page.tsx,1,16,5058,Yes,No,1,LOW,no_faqs
app/commercial/industrial-construction/page.tsx,1,13,5096,Yes,Yes,0,NONE,
app/historical-landmarks-restoration-in-tampa/page.tsx,1,14,5227,Yes,Yes,0,NONE,
app/multi-family-construction/page.tsx,1,10,5493,No,Yes,1,MEDIUM,no_internal_links
app/balcony-reconstruction/page.tsx,1,14,5930,No,Yes,1,MEDIUM,no_internal_links
app/tampas-guidelines-for-historic-landscape-restoration/page.tsx,1,23,6207,Yes,Yes,0,NONE,
app/commercial/historic-restoration/page.tsx,1,14,6692,Yes,Yes,0,NONE,
app/tampas-awards-for-historic-restoration-excellence/page.tsx,1,29,7584,Yes,No,1,LOW,no_faqs
app/disaster-recovery/page.tsx,1,16,8813,No,Yes,1,MEDIUM,no_internal_links
